text,stars,label,text_type,app,date,source
"Avoid this app at all costs. The service has gone from bad to worse, and the staff—from the riders to the support team—are incredibly rude and unprofessional. I’ve officially cancelled my Pro subscription and deleted the app. Save yourself the headache and use literally any other delivery service. Stop faking customer service for the public. Your ""contact us"" reply is as useless as your app. Go review the logs of your unprofessional drivers and support staff instead of replying here!!",1,negative,pure_english,Talabat,2026-03-09 01:10:05,google_play
it's to much delivery fees,1,negative,pure_english,Talabat,2026-03-09 00:25:23,google_play
"Their prices are higher in every section and they create fake discounts. Their customer service is the worst. when you order a food from a restaurant and it comes missing or totally wrong, they won't do anything about it and side with the restaurants. they'll also close your support tickets. worst app you'll ever use!!!! don't recommend anyone to use them.",1,negative,pure_english,Talabat,2026-03-09 00:24:01,google_play
"“I’ve used this app, and it’s truly excellent! The delivery service is very fast and reliable. Both punctuality and quality are outstanding. This app has made my life so much easier, and I highly recommend it!❣️❣️",5,positive,pure_english,Talabat,2026-03-08 23:57:21,google_play
"I am extremely disappointed with Tallabat’s service. An unauthorized payment was made on my card, and even after reporting it immediately through the chat support, I received no proper response or follow-up. It’s frustrating that a company handling online payments can ignore such serious issues. I expected a prompt resolution or at least an acknowledgment, but there has been complete silence. No contact number available. This experience has completely shaken my trust in using Tallabat again.",1,negative,pure_english,Talabat,2026-03-08 23:26:42,google_play
Perfect app,5,positive,pure_english,Talabat,2026-03-08 22:34:44,google_play
"Worst application ever ..... Personal gain is prioritized, but customer service is lacking. Fake discounts fake offers . Complaint center employees are so rude .",1,negative,pure_english,Talabat,2026-03-08 22:24:11,google_play
very good app.,5,positive,pure_english,Talabat,2026-03-08 21:20:39,google_play
Great service. very competent service.,5,positive,pure_english,Talabat,2026-03-08 20:49:33,google_play
The worst experience i have went through . both bad as application and bad customer care as well as technical support Regret to deal with it,1,negative,pure_english,Talabat,2026-03-08 19:47:14,google_play
I went to make a first order and the app told me that my first order the shipping is going to be for free but when I made the order they made me pay for the shipping,4,positive,pure_english,Talabat,2026-03-08 18:55:51,google_play
i really love the service,5,positive,pure_english,Talabat,2026-03-08 18:30:53,google_play
The worst... They hire incompetent people,1,negative,pure_english,Talabat,2026-03-08 18:24:27,google_play
They don't deliver groceries in 30-minutes like they say and wont allow you to cancel the order when they are more than one hour Late,4,positive,pure_english,Talabat,2026-03-08 18:24:12,google_play
THE BEST,5,positive,pure_english,Talabat,2026-03-08 17:39:16,google_play
"Nice app for food orders, on time delivery.",5,positive,pure_english,Talabat,2026-03-08 17:35:02,google_play
on time and polite,5,positive,pure_english,Talabat,2026-03-08 17:11:24,google_play
تطبيق فاشل لا يدز رمز تحقق ولايتم تنفيذ الطلبات تم الحذف,1,negative,pure_arabic,Talabat,2026-03-08 16:28:57,google_play
The best,5,positive,pure_english,Talabat,2026-03-08 16:26:55,google_play
ليه feature ال schedule اتشالت ؟ دي كانت اهم حاجه فرمضان,1,negative,code_switched,Talabat,2026-03-08 15:14:31,google_play
"dissapointing app!!!. its been 10 days of waiting. i place an order feb 25, 2026 using this talabat app they deduct money in my account but not placing my order, they said wait for 7 days to return my money, i wait 7 days nothing happen again they said 2 days. again in again they said 30 min it will resolve but nothing happen. they keep you waiting until now not resolve. become scammer this app.taking money to the customer.",1,negative,pure_english,Talabat,2026-03-08 14:40:54,google_play
super service,5,positive,pure_english,Talabat,2026-03-08 14:31:50,google_play
amazing,5,positive,pure_english,Talabat,2026-03-08 13:11:51,google_play
good services,4,positive,pure_english,Talabat,2026-03-08 09:10:02,google_play
excellent service.,5,positive,pure_english,Talabat,2026-03-08 06:20:28,google_play
I love talabat 🤍🌸,5,positive,pure_english,Talabat,2026-03-08 05:56:28,google_play
Perfect 👌,5,positive,pure_english,Talabat,2026-03-08 00:38:37,google_play
"I had this before and it was fine, today I wanted to try it again and I have to make a 15 Omr order just to start? no thanks.",1,negative,pure_english,Talabat,2026-03-07 21:54:30,google_play
its easy to order and its fast im very satisfied,5,positive,pure_english,Talabat,2026-03-07 21:54:19,google_play
good experience,5,positive,pure_english,Talabat,2026-03-07 21:14:40,google_play
"stupid customer support system, designed not to help but to stall indefinitely.",1,negative,pure_english,Talabat,2026-03-07 21:06:57,google_play
"Misleading information. Before payment 20% discount shown with Mastercard and after payment, full amount deducted. cheating. And nowadays there is no option of chat with agent?!",1,negative,pure_english,Talabat,2026-03-07 20:13:52,google_play
Very nice and efficient app,5,positive,pure_english,Talabat,2026-03-07 19:21:56,google_play
id like the option in the app to black list or block resturants for me that keep gettiing my order wrong,3,neutral,pure_english,Talabat,2026-03-07 18:45:57,google_play
نصابين والفاكهة بتاعتهم مش طازة وبيبعتوا حاجات جودتها سيئة ومبيحلوش المشكلة,1,negative,pure_arabic,Talabat,2026-03-07 18:38:28,google_play
90 minutes +,1,negative,pure_english,Talabat,2026-03-07 18:30:59,google_play
keeta is giving all free deliveries( excluding groceries) whereas u charge or monthly subscription for free deliveries. And otherwise offers are higher prices than keeta and and many restaurants are not even present.,2,negative,pure_english,Talabat,2026-03-07 18:19:30,google_play
Best service and fast,5,positive,pure_english,Talabat,2026-03-07 17:59:48,google_play
خدمة العملاء معرفتش اوصلها ولما عملت مساعدة على الابلكيشن لان الاوردر وصل ناقص! .. لم يكن هناك اتصال او رد للفلوس واتكتبلي we are sorry for bad experience !!!!,1,negative,code_switched,Talabat,2026-03-07 17:12:38,google_play
اسوء تطبيق و خدمة تعبانة من اسبوع طلبت دعم لخلل و مصار شي,1,negative,pure_arabic,Talabat,2026-03-07 17:10:11,google_play
I got some spoiled items and I immediately raised the complaint but no call and resolution. after 3-4 days I raised the complaint again then immediately call from call center that you are making complain after 24hours.. it means they are not responding on your immediate complain..,1,negative,pure_english,Talabat,2026-03-07 17:00:56,google_play
service is not like before . keep changing the arrival time of your orders,1,negative,pure_english,Talabat,2026-03-07 16:59:07,google_play
❤,5,positive,other,Talabat,2026-03-07 16:33:16,google_play
💞💞,5,positive,other,Talabat,2026-03-07 16:32:51,google_play
good network,5,positive,pure_english,Talabat,2026-03-07 16:20:02,google_play
"one of the worst customer service, I have to follow up my delivery issue in groceries, Agent talks nicely and never come back with action... finally I had followed up personally in the grocery market directly to resolve my issues... useless customer service team",1,negative,pure_english,Talabat,2026-03-07 16:19:56,google_play
"worst app I've ever used I can't place any order before confirming phone number, but the app is not sending the verification code . there is no way to contact support centre",1,negative,pure_english,Talabat,2026-03-07 16:12:24,google_play
like it,5,positive,pure_english,Talabat,2026-03-07 13:58:05,google_play
"love this app before. not sure what happened but i couldn't order anymore, says something about my account, so i deleted and created new one but still couldn't order. so i haven't used this app since November last year. sent email to their customer support but didn't get any response.",1,negative,pure_english,Talabat,2026-03-07 13:29:50,google_play
easy to use and easy access,5,positive,pure_english,Talabat,2026-03-07 13:19:37,google_play
امبارح قبل الفطار بساعة طلبت من علي ابب طلبات عرضة اللمة من فايف روسترز الاوردر كان ب 532 شامل كل حاجة وكان ليا فوتشر ب 80 المهم الاكل جة متأخر ساعة ودة ممكن اعدية علشان انا طلبت متأخر شوية مش مشكلة بس المشكلة اننا طالبين وجبة فيها 8 قطع فراخ ويجي 6 بس من غير بطاطس او عيش كلمت المطعم قالولي اتواصل مع طلبات عملت شكوي في طلبات بعدها بساعتين كلمتني واحد قليلة الذوق وقلتلها المشكلة قالتلي معلش هو ممكن اتبدل بعرض القرمشة وهنعوضك بقيمة قسيمة ب 45 يعني انا ليا فرق 250 مثلا وهي عايزة تعوضني ب 45 فضلت كل,1,negative,pure_arabic,Talabat,2026-03-07 13:01:26,google_play
Fast delivery /good,5,positive,pure_english,Talabat,2026-03-07 10:42:47,google_play
I rate talabat a 5 star 🌟 because it deserves it . it has all kinds of food and everything a customer can think of . I am here waiting to enjoy my delicious African food 😋.. Thanks 💯,5,positive,pure_english,Talabat,2026-03-07 10:40:06,google_play
"Excellent experience with Talabat. The app is simple, delivery is fast, and customer service is very helpful.",5,positive,pure_english,Talabat,2026-03-07 09:31:56,google_play
fast and convenient,5,positive,pure_english,Talabat,2026-03-07 08:19:15,google_play
You guys should add cashless payment (Iraq) *they added it,4,positive,pure_english,Talabat,2026-03-07 07:52:27,google_play
اسوأ اسوأ تجربة فالدنيا منصحش بيها حد مش اول مشكله والله,1,negative,pure_arabic,Talabat,2026-03-07 06:37:50,google_play
please add an option within the app to turn off ads notifications its really annoying,2,negative,pure_english,Talabat,2026-03-07 02:40:36,google_play
one of the best delivery app,5,positive,pure_english,Talabat,2026-03-07 01:21:58,google_play
اسوء خدمه عملاء في الارض...ده لما تعرف توصلهم اصلا,1,negative,pure_arabic,Talabat,2026-03-07 00:59:34,google_play
"Absolutely terrible service from Talabat. I waited over 1.5 hours for my order while I was hungry, with no proper update or support. This is the second time I’ve experienced the same issue. Completely unreliable service. Very disappointed I will be canceling my subscription and leaving a negative review. Update: After all that waiting, the order was simply cancelled.",1,negative,pure_english,Talabat,2026-03-07 00:49:53,google_play
